Frequency (Hz)	Level (dB)
124.023438	-79.047905
124.511719	-77.434799
125.000000	-76.311996
125.488281	-77.156120
125.976562	-79.819672
126.464844	-78.788727
126.953125	-77.416687
127.441406	-79.402702
127.929688	-78.355415
128.417969	-77.791435
128.906250	-77.870216
129.394531	-79.062004
129.882812	-79.069290
130.371094	-77.609230
130.859375	-79.798340
131.347656	-78.194153
131.835938	-80.140533
132.324219	-79.473732
132.812500	-79.572083
133.300781	-80.197472
133.789062	-79.069931
134.277344	-80.862221
134.765625	-79.481461
135.253906	-79.871384
135.742188	-77.926384
136.230469	-82.331001
136.718750	-81.729584
137.207031	-78.904129
137.695312	-80.232689
138.183594	-80.530319
138.671875	-80.260330
139.160156	-81.473328
139.648438	-77.031219
140.136719	-77.544037
140.625000	-76.594353
141.113281	-76.984497
141.601562	-78.692734
142.089844	-77.608627
142.578125	-80.929626
143.066406	-77.312950
143.554688	-81.250359
144.042969	-78.993774
144.531250	-77.734299
145.019531	-78.107483
145.507812	-79.008575
145.996094	-78.523788
146.484375	-77.519157
146.972656	-79.748817
147.460938	-78.578621
147.949219	-76.942261
148.437500	-78.015625
148.925781	-76.996819
149.414062	-76.472504
149.902344	-77.302353
150.390625	-81.119026
150.878906	-81.531570
151.367188	-80.471062
151.855469	-78.755058
152.343750	-79.607635
152.832031	-79.824600
153.320312	-79.120956
153.808594	-80.543625
154.296875	-76.900093
154.785156	-75.720360
155.273438	-77.065231
155.761719	-78.334145
156.250000	-77.699585
156.738281	-78.552361
157.226562	-78.638000
157.714844	-77.430977
158.203125	-78.344322
158.691406	-77.761742
159.179688	-77.039978
159.667969	-78.634727
160.156250	-76.228455
160.644531	-77.486603
161.132812	-79.387238
161.621094	-78.445892
162.109375	-78.845352
162.597656	-79.261192
163.085938	-78.688461
163.574219	-77.703743
164.062500	-76.774925
164.550781	-76.463058
165.039062	-80.727997
165.527344	-79.343781
166.015625	-80.386009
166.503906	-77.647598
166.992188	-75.492912
167.480469	-77.735786
167.968750	-76.725365
168.457031	-78.808144
168.945312	-78.490372
169.433594	-79.547997
169.921875	-79.665665
170.410156	-79.779343
170.898438	-78.694122
171.386719	-78.574409
171.875000	-81.545097
172.363281	-82.637093
172.851562	-79.381599
173.339844	-80.464462
173.828125	-82.508034
174.316406	-78.453964
174.804688	-77.852257
175.292969	-80.714706
175.781250	-80.574234
176.269531	-77.221321
176.757812	-79.059738
177.246094	-79.358185
177.734375	-78.160652
178.222656	-77.617958
178.710938	-78.931557
179.199219	-78.995934
179.687500	-78.622322
180.175781	-78.194000
180.664062	-80.152061
181.152344	-81.105179
181.640625	-79.972275
182.128906	-78.863815
182.617188	-82.533958
183.105469	-81.392845
183.593750	-80.773308
184.082031	-80.170357
184.570312	-78.865547
185.058594	-80.983742
185.546875	-79.358185
186.035156	-78.571678
186.523438	-78.889107
187.011719	-81.697784
187.500000	-79.460327
187.988281	-77.769203
188.476562	-79.302658
188.964844	-78.809929
189.453125	-84.277306
189.941406	-79.456032
190.429688	-80.161560
190.917969	-78.741859
191.406250	-78.707924
191.894531	-77.493019
192.382812	-80.829567
192.871094	-77.093338
193.359375	-77.176788
193.847656	-80.444664
194.335938	-78.109787
194.824219	-78.121468
195.312500	-75.639801
195.800781	-80.530869
196.289062	-83.171913
196.777344	-81.287170
197.265625	-82.360924
197.753906	-80.753143
198.242188	-78.988548
198.730469	-79.383240
199.218750	-79.251236
