Frequency (Hz)	Level (dB)
141.601562	-78.045891
142.089844	-77.544228
142.578125	-78.777817
143.066406	-78.661179
143.554688	-77.874947
144.042969	-75.822662
144.531250	-77.866798
145.019531	-79.056358
145.507812	-78.879959
145.996094	-78.369110
146.484375	-76.751740
146.972656	-78.885307
147.460938	-77.917053
147.949219	-77.955902
148.437500	-77.576393
148.925781	-76.141884
149.414062	-77.020462
149.902344	-77.478455
150.390625	-77.664398
150.878906	-78.282021
151.367188	-79.344810
151.855469	-78.265419
152.343750	-77.308998
152.832031	-77.576942
153.320312	-78.620064
153.808594	-80.721382
154.296875	-77.040939
154.785156	-77.294228
155.273438	-76.076599
155.761719	-78.365837
156.250000	-74.029739
156.738281	-80.004196
157.226562	-79.019897
157.714844	-77.487061
158.203125	-77.372284
158.691406	-76.474236
159.179688	-76.568161
159.667969	-80.404266
160.156250	-77.066116
160.644531	-75.672287
161.132812	-79.304810
161.621094	-77.988449
162.109375	-76.013794
162.597656	-78.328568
163.085938	-76.964569
163.574219	-77.364937
164.062500	-76.829681
164.550781	-76.413086
165.039062	-75.889885
165.527344	-77.780373
166.015625	-78.977394
166.503906	-76.502899
166.992188	-76.590034
167.480469	-77.640541
167.968750	-76.683556
168.457031	-79.318932
168.945312	-79.090599
169.433594	-77.930412
169.921875	-77.730118
170.410156	-77.736153
170.898438	-78.772903
171.386719	-78.656563
171.875000	-79.850189
172.363281	-83.162689
172.851562	-79.858536
173.339844	-79.186729
173.828125	-82.666267
174.316406	-78.847832
174.804688	-79.835182
175.292969	-81.915802
175.781250	-79.210136
176.269531	-81.242493
176.757812	-77.596436
177.246094	-79.334023
177.734375	-76.080124
178.222656	-76.687935
178.710938	-78.661049
179.199219	-80.809464
179.687500	-78.747635
180.175781	-77.566917
180.664062	-77.795700
181.152344	-79.536369
181.640625	-80.315773
182.128906	-80.559410
182.617188	-81.054718
183.105469	-80.686859
183.593750	-79.482010
184.082031	-79.894684
184.570312	-80.527245
185.058594	-80.972237
185.546875	-76.774406
186.035156	-78.309418
186.523438	-79.378998
187.011719	-79.679016
187.500000	-79.752487
187.988281	-76.583122
188.476562	-77.269257
188.964844	-76.655678
189.453125	-78.788391
189.941406	-78.109077
190.429688	-80.661003
190.917969	-79.777031
191.406250	-78.490585
191.894531	-77.667183
192.382812	-79.022324
192.871094	-78.335228
193.359375	-82.125618
193.847656	-79.195045
194.335938	-79.056450
194.824219	-76.982941
195.312500	-74.543808
195.800781	-80.350822
196.289062	-81.245857
196.777344	-82.317154
197.265625	-81.230865
197.753906	-80.825294
198.242188	-79.986290
198.730469	-78.752151
199.218750	-76.899658
199.707031	-79.845604
200.195312	-78.754845
200.683594	-79.196922
201.171875	-80.025070
201.660156	-81.652740
202.148438	-81.588409
202.636719	-78.496582
203.125000	-80.342567
203.613281	-82.724350
204.101562	-80.311157
204.589844	-79.978127
205.078125	-78.497757
205.566406	-78.321304
206.054688	-78.965942
206.542969	-78.603050
207.031250	-76.321846
207.519531	-80.413101
208.007812	-79.658745
208.496094	-80.011642
208.984375	-78.921425
209.472656	-82.821228
209.960938	-79.486671
210.449219	-81.181702
210.937500	-81.377800
211.425781	-79.627991
211.914062	-80.018684
212.402344	-77.948006
212.890625	-79.474800
213.378906	-76.312119
213.867188	-76.549721
214.355469	-84.289307
214.843750	-80.224548
215.332031	-78.590424
215.820312	-81.728012
216.308594	-81.188362
216.796875	-81.356781
217.285156	-75.807999
217.773438	-79.869240
218.261719	-78.710495
218.750000	-81.987862
219.238281	-79.944382
219.726562	-79.520599
220.214844	-77.629196
220.703125	-80.988548
221.191406	-80.838928
221.679688	-80.799667
222.167969	-81.668724
222.656250	-81.542908
223.144531	-79.436195
223.632812	-79.608894
224.121094	-81.760567
224.609375	-78.281746
225.097656	-80.443245
225.585938	-82.351540
226.074219	-81.187195
226.562500	-81.121574
227.050781	-82.195190
227.539062	-78.358452
228.027344	-79.924309
228.515625	-78.460197
229.003906	-78.821922
229.492188	-81.197792
229.980469	-80.316483
230.468750	-81.711967
230.957031	-80.955704
231.445312	-79.366570
231.933594	-80.167236
232.421875	-83.896652
232.910156	-80.895020
233.398438	-79.003815
233.886719	-79.321846
234.375000	-79.311417
234.863281	-81.417664
235.351562	-80.971962
235.839844	-79.780281
236.328125	-80.052658
236.816406	-83.307396
237.304688	-81.056953
237.792969	-77.754791
238.281250	-83.953362
238.769531	-81.999496
239.257812	-78.024696
239.746094	-78.357773
240.234375	-81.204918
240.722656	-81.453186
241.210938	-80.032791
241.699219	-79.830963
242.187500	-78.198982
242.675781	-77.660095
243.164062	-83.529419
243.652344	-80.101402
244.140625	-81.476212
244.628906	-79.279259
245.117188	-78.684471
245.605469	-80.763176
246.093750	-79.489243
246.582031	-79.430725
247.070312	-84.345291
247.558594	-82.919678
248.046875	-83.978691
248.535156	-78.732101
249.023438	-77.872292
249.511719	-80.630470
250.000000	-80.259552
250.488281	-80.112305
250.976562	-78.694878
251.464844	-78.911346
251.953125	-78.867783
252.441406	-81.523155
252.929688	-80.514587
253.417969	-80.554886
253.906250	-80.102989
254.394531	-80.183594
254.882812	-76.186592
255.371094	-77.713737
255.859375	-77.939789
256.347656	-79.442268
256.835938	-81.429695
257.324219	-79.149986
257.812500	-77.126602
258.300781	-81.844017
258.789062	-80.494499
259.277344	-80.419952
259.765625	-78.337547
260.253906	-80.921997
260.742188	-81.112762
261.230469	-77.994041
261.718750	-78.815384
262.207031	-86.126282
262.695312	-78.149147
263.183594	-82.560768
263.671875	-78.297646
264.160156	-78.898293
264.648438	-81.087128
265.136719	-78.046753
265.625000	-77.600388
266.113281	-78.634537
266.601562	-78.462524
267.089844	-80.247421
267.578125	-78.640564
268.066406	-80.103615
268.554688	-77.013550
269.042969	-78.300591
269.531250	-80.468231
270.019531	-82.648659
270.507812	-81.472168
270.996094	-83.427177
271.484375	-79.796860
271.972656	-77.330551
272.460938	-78.787178
272.949219	-79.329529
273.437500	-82.062981
273.925781	-80.188492
274.414062	-79.657898
274.902344	-81.662788
275.390625	-81.148117
275.878906	-79.616188
276.367188	-83.595459
276.855469	-77.647385
277.343750	-79.540894
277.832031	-79.291161
278.320312	-79.336365
278.808594	-77.436653
279.296875	-79.166977
279.785156	-80.920616
280.273438	-83.098404
280.761719	-81.675575
281.250000	-80.376595
281.738281	-78.876534
282.226562	-76.074493
282.714844	-78.935738
283.203125	-77.971519
283.691406	-78.444832
284.179688	-81.168877
284.667969	-81.520332
285.156250	-81.977783
285.644531	-78.508797
286.132812	-83.556938
286.621094	-81.376877
287.109375	-79.309998
287.597656	-78.658546
288.085938	-75.393990
288.574219	-78.480835
289.062500	-77.838554
289.550781	-80.313873
290.039062	-79.608490
290.527344	-80.934448
291.015625	-81.419167
291.503906	-77.498085
291.992188	-81.414574
292.480469	-80.373421
292.968750	-76.684853
293.457031	-75.939476
293.945312	-77.901672
294.433594	-80.002228
294.921875	-82.459358
295.410156	-81.626717
295.898438	-77.614426
296.386719	-83.007477
296.875000	-79.305595
297.363281	-78.549431
297.851562	-81.201599
298.339844	-80.876259
298.828125	-78.130554
299.316406	-81.748466
299.804688	-79.929169
300.292969	-81.864304
300.781250	-79.457588
301.269531	-81.091896
301.757812	-78.727745
302.246094	-79.469002
302.734375	-76.616959
303.222656	-77.968468
303.710938	-80.227554
304.199219	-78.909477
304.687500	-79.014969
305.175781	-80.940903
305.664062	-77.701195
306.152344	-77.834183
306.640625	-77.804588
307.128906	-81.202522
307.617188	-80.243637
308.105469	-78.409462
308.593750	-80.419868
309.082031	-79.467285
309.570312	-77.468056
310.058594	-76.297867
310.546875	-81.716011
311.035156	-79.504730
311.523438	-83.721252
312.011719	-81.616577
312.500000	-76.926888
312.988281	-79.545715
313.476562	-79.509354
313.964844	-77.684647
314.453125	-78.629295
314.941406	-80.658920
315.429688	-77.893593
315.917969	-80.122604
316.406250	-81.506180
316.894531	-80.061386
317.382812	-80.149467
317.871094	-79.899780
318.359375	-77.173065
318.847656	-77.620636
319.335938	-79.707115
319.824219	-79.043640
320.312500	-81.474937
320.800781	-80.919533
321.289062	-80.898567
321.777344	-79.679611
322.265625	-77.688126
322.753906	-77.501312
323.242188	-80.029022
323.730469	-79.687241
324.218750	-77.125732
324.707031	-77.091995
325.195312	-79.149918
325.683594	-80.630539
326.171875	-81.797836
326.660156	-78.272636
327.148438	-77.740990
327.636719	-78.670692
328.125000	-79.880241
328.613281	-76.268364
329.101562	-76.795822
329.589844	-75.959991
330.078125	-78.004623
330.566406	-78.411423
331.054688	-78.492958
331.542969	-78.994484
332.031250	-77.988152
332.519531	-78.540871
333.007812	-77.357933
333.496094	-75.154549
333.984375	-78.408386
334.472656	-76.276909
334.960938	-77.702553
335.449219	-77.365150
335.937500	-79.391052
336.425781	-76.345932
336.914062	-79.468567
337.402344	-80.380035
337.890625	-81.398125
338.378906	-78.473473
338.867188	-78.443573
339.355469	-78.629234
339.843750	-79.240791
340.332031	-80.644936
340.820312	-79.152260
341.308594	-76.778824
341.796875	-79.176910
342.285156	-78.411034
342.773438	-78.149704
343.261719	-79.985184
343.750000	-77.067047
344.238281	-79.633026
344.726562	-79.088394
345.214844	-76.221085
345.703125	-79.479889
346.191406	-82.551437
346.679688	-77.865372
347.167969	-75.721916
347.656250	-79.868706
348.144531	-79.477699
348.632812	-76.400208
349.121094	-78.791267
349.609375	-76.630333
350.097656	-79.247818
350.585938	-80.412064
351.074219	-75.617119
351.562500	-73.115814
352.050781	-75.539375
352.539062	-77.620918
353.027344	-82.076767
353.515625	-78.760078
354.003906	-77.742088
354.492188	-74.810341
354.980469	-76.689766
355.468750	-76.424095
355.957031	-76.456215
356.445312	-76.163002
356.933594	-75.997620
357.421875	-75.788559
357.910156	-76.313408
358.398438	-82.274757
358.886719	-76.225319
359.375000	-77.961784
359.863281	-77.753342
360.351562	-76.825737
360.839844	-75.434341
361.328125	-79.764328
361.816406	-80.886139
362.304688	-76.504951
362.792969	-76.932854
363.281250	-78.025902
363.769531	-76.335876
364.257812	-81.205139
364.746094	-76.014404
365.234375	-78.297455
365.722656	-77.399437
366.210938	-78.216988
366.699219	-76.891975
367.187500	-77.251495
367.675781	-77.132172
368.164062	-78.871025
368.652344	-76.774200
369.140625	-76.692223
369.628906	-77.741882
370.117188	-79.883904
370.605469	-76.370132
371.093750	-77.820282
371.582031	-80.297173
372.070312	-80.528229
372.558594	-78.030670
373.046875	-75.898613
373.535156	-75.322220
374.023438	-75.956741
374.511719	-76.711617
375.000000	-75.441399
375.488281	-76.677742
375.976562	-78.099205
376.464844	-79.085587
376.953125	-75.373154
377.441406	-76.255440
377.929688	-79.956833
378.417969	-76.989243
378.906250	-75.460068
379.394531	-75.370499
379.882812	-76.488861
380.371094	-74.871956
380.859375	-77.782295
381.347656	-77.494156
381.835938	-77.545288
382.324219	-76.247009
382.812500	-75.760445
383.300781	-76.920532
383.789062	-74.852310
384.277344	-78.346565
384.765625	-78.089066
385.253906	-73.441902
385.742188	-76.816467
386.230469	-78.537598
386.718750	-78.526100
387.207031	-75.947968
387.695312	-79.393417
388.183594	-76.919365
388.671875	-77.509468
389.160156	-76.117477
389.648438	-76.533531
390.136719	-77.158463
390.625000	-72.441116
391.113281	-75.064537
391.601562	-76.008118
392.089844	-75.587189
392.578125	-79.086105
393.066406	-78.805222
393.554688	-78.848030
394.042969	-74.725365
394.531250	-78.749420
395.019531	-76.127396
395.507812	-76.717079
395.996094	-78.639740
396.484375	-76.371407
396.972656	-77.359367
397.460938	-77.764565
397.949219	-76.525261
398.437500	-78.317230
398.925781	-76.912903
399.414062	-73.497719
399.902344	-73.924896
400.390625	-77.671371
400.878906	-77.808052
401.367188	-75.924522
401.855469	-79.206306
402.343750	-77.648842
402.832031	-74.877312
403.320312	-74.424339
403.808594	-73.145531
404.296875	-76.989006
404.785156	-74.280724
405.273438	-83.210655
405.761719	-77.198952
406.250000	-76.513618
406.738281	-77.465698
407.226562	-74.103462
407.714844	-75.044067
408.203125	-75.714165
408.691406	-76.360023
409.179688	-73.911377
409.667969	-75.267120
410.156250	-75.576408
410.644531	-73.510887
411.132812	-74.845757
411.621094	-74.893761
412.109375	-73.740715
412.597656	-74.179314
413.085938	-74.598778
413.574219	-75.254868
414.062500	-74.162445
414.550781	-74.052010
415.039062	-78.603485
415.527344	-74.396446
416.015625	-75.300301
416.503906	-72.701118
416.992188	-74.847122
417.480469	-75.456757
417.968750	-77.024071
418.457031	-75.453217
418.945312	-74.253616
419.433594	-73.688354
419.921875	-75.963341
420.410156	-73.890083
420.898438	-73.501633
421.386719	-73.010391
421.875000	-75.106773
422.363281	-72.388618
422.851562	-73.936592
423.339844	-74.769615
423.828125	-77.734627
424.316406	-73.823944
424.804688	-74.131493
425.292969	-76.102737
425.781250	-77.039932
426.269531	-74.062546
426.757812	-73.422821
427.246094	-74.091881
427.734375	-74.651505
428.222656	-76.643227
428.710938	-75.468407
429.199219	-76.766029
429.687500	-73.736954
430.175781	-72.603500
430.664062	-72.533508
431.152344	-72.559776
431.640625	-73.750679
432.128906	-70.532738
432.617188	-74.162102
433.105469	-75.841759
433.593750	-72.962463
434.082031	-75.033722
434.570312	-76.680786
435.058594	-73.241135
435.546875	-71.407219
436.035156	-75.728813
436.523438	-77.203842
437.011719	-75.213150
437.500000	-71.517578
437.988281	-73.393837
438.476562	-73.746841
438.964844	-71.441956
439.453125	-75.134331
439.941406	-77.409904
440.429688	-74.386215
440.917969	-75.019440
441.406250	-73.916550
441.894531	-77.396820
442.382812	-76.028572
442.871094	-76.936218
443.359375	-71.765854
443.847656	-72.990562
444.335938	-74.026878
444.824219	-69.738716
445.312500	-73.975594
445.800781	-75.431000
446.289062	-74.264534
446.777344	-72.466400
447.265625	-70.542480
447.753906	-74.288857
