Frequency (Hz)	Level (dB)
102.539062	-85.741737
102.783203	-82.070465
103.027344	-78.792671
103.271484	-79.660110
103.515625	-77.256706
103.759766	-81.151360
104.003906	-81.870667
104.248047	-76.050659
104.492188	-80.299820
104.736328	-78.463913
104.980469	-78.629021
105.224609	-85.715103
105.468750	-77.947250
105.712891	-83.529648
105.957031	-77.410721
106.201172	-79.096672
106.445312	-82.393120
106.689453	-75.706612
106.933594	-78.932137
107.177734	-82.732002
107.421875	-81.354362
107.666016	-83.852364
107.910156	-81.397232
108.154297	-77.833969
108.398438	-86.359329
108.642578	-85.329842
108.886719	-78.726814
109.130859	-80.180000
109.375000	-83.591530
109.619141	-77.306435
109.863281	-82.494446
110.107422	-80.077858
110.351562	-84.878098
110.595703	-78.874588
110.839844	-79.728676
111.083984	-82.968910
111.328125	-81.215172
111.572266	-79.193954
111.816406	-85.253571
112.060547	-87.206070
112.304688	-82.397820
112.548828	-81.074440
112.792969	-80.854584
113.037109	-76.315369
113.281250	-76.436600
113.525391	-77.940445
113.769531	-73.168510
114.013672	-71.185837
114.257812	-73.816734
114.501953	-73.190018
114.746094	-81.323753
114.990234	-78.630882
115.234375	-82.718880
115.478516	-79.787056
115.722656	-80.673264
115.966797	-81.601463
116.210938	-76.923698
116.455078	-83.295197
116.699219	-77.456314
116.943359	-80.402336
117.187500	-82.677597
117.431641	-82.698639
117.675781	-82.975174
117.919922	-83.910683
118.164062	-80.452499
118.408203	-78.650948
118.652344	-78.131226
118.896484	-78.439247
119.140625	-82.203270
119.384766	-81.153587
119.628906	-82.376022
119.873047	-77.281029
120.117188	-75.331764
120.361328	-78.899940
120.605469	-82.171677
120.849609	-80.554123
121.093750	-83.722855
121.337891	-76.844978
121.582031	-78.029892
121.826172	-79.690964
122.070312	-79.149582
122.314453	-81.154869
122.558594	-78.202721
122.802734	-83.457008
123.046875	-82.310699
123.291016	-83.580292
123.535156	-79.721634
123.779297	-84.280312
124.023438	-80.508842
124.267578	-80.549744
124.511719	-80.887993
124.755859	-78.775253
125.000000	-78.936913
125.244141	-78.938667
125.488281	-79.834473
125.732422	-81.897171
125.976562	-84.621323
126.220703	-80.399811
126.464844	-80.758308
126.708984	-80.339226
126.953125	-80.210091
127.197266	-82.773987
127.441406	-84.961449
127.685547	-79.056084
127.929688	-80.619942
128.173828	-84.947556
128.417969	-79.685318
128.662109	-80.146057
128.906250	-80.707565
129.150391	-80.238152
129.394531	-81.518600
129.638672	-82.396423
129.882812	-80.523109
130.126953	-83.673332
130.371094	-80.732704
130.615234	-82.442657
130.859375	-85.466576
131.103516	-77.643051
131.347656	-86.690308
131.591797	-80.007233
131.835938	-84.459915
132.080078	-82.353607
132.324219	-81.273796
132.568359	-82.062019
132.812500	-82.345306
133.056641	-83.467743
133.300781	-86.074173
133.544922	-80.122536
133.789062	-81.429993
134.033203	-83.925377
134.277344	-82.499619
134.521484	-85.824257
134.765625	-81.514008
135.009766	-82.721619
135.253906	-81.309235
135.498047	-82.226036
135.742188	-80.224976
135.986328	-88.862885
136.230469	-84.481331
136.474609	-84.549347
136.718750	-83.476395
136.962891	-86.274506
137.207031	-79.882141
137.451172	-84.839417
137.695312	-81.060806
137.939453	-84.039391
138.183594	-83.870872
138.427734	-79.711662
138.671875	-83.487633
138.916016	-85.136658
139.160156	-84.443985
139.404297	-81.313950
139.648438	-80.391380
139.892578	-79.304733
140.136719	-80.373749
140.380859	-81.409454
140.625000	-77.975113
140.869141	-79.834259
141.113281	-78.412827
141.357422	-82.022354
141.601562	-84.546570
141.845703	-81.208153
142.089844	-81.035202
142.333984	-81.282730
142.578125	-83.265709
142.822266	-81.008919
143.066406	-80.280472
143.310547	-83.990753
143.554688	-86.681068
143.798828	-83.605644
144.042969	-80.845856
144.287109	-83.869171
144.531250	-78.649155
144.775391	-77.992882
145.019531	-81.610085
145.263672	-83.921669
145.507812	-84.130882
145.751953	-82.467285
145.996094	-80.813324
146.240234	-81.014175
146.484375	-78.922279
146.728516	-82.395744
146.972656	-83.366196
147.216797	-80.528008
147.460938	-84.858368
147.705078	-80.476830
147.949219	-80.159554
148.193359	-79.807465
148.437500	-80.284523
148.681641	-81.444824
148.925781	-79.738464
149.169922	-77.671112
149.414062	-78.725739
149.658203	-80.627167
149.902344	-80.966660
150.146484	-82.013161
150.390625	-82.564896
150.634766	-85.320168
150.878906	-83.632774
151.123047	-82.510284
151.367188	-83.226227
151.611328	-83.562790
151.855469	-82.034340
152.099609	-82.430069
152.343750	-81.145966
152.587891	-84.922813
152.832031	-81.949112
153.076172	-81.664749
153.320312	-81.758186
153.564453	-82.426353
153.808594	-88.026001
154.052734	-80.224998
154.296875	-79.489716
154.541016	-81.184792
154.785156	-76.241188
155.029297	-79.739548
155.273438	-80.601173
155.517578	-82.320816
155.761719	-79.917183
156.005859	-82.719444
156.250000	-79.838585
156.494141	-81.182655
156.738281	-83.456871
156.982422	-80.806404
157.226562	-81.028168
157.470703	-79.716988
157.714844	-80.745583
157.958984	-82.908134
158.203125	-81.541786
158.447266	-81.098167
158.691406	-80.297462
158.935547	-83.949928
159.179688	-79.789658
159.423828	-82.218399
159.667969	-82.876183
159.912109	-78.728523
160.156250	-77.594452
160.400391	-83.283844
160.644531	-79.219345
160.888672	-83.082458
161.132812	-84.275368
161.376953	-80.624329
161.621094	-83.862701
161.865234	-79.779800
162.109375	-85.232262
162.353516	-81.451027
