Frequency (Hz)	Level (dB)
104.980469	-79.030663
105.224609	-80.593742
105.468750	-81.212318
105.712891	-83.994492
105.957031	-79.482307
106.201172	-76.851234
106.445312	-78.151352
106.689453	-82.905396
106.933594	-78.354034
107.177734	-82.257408
107.421875	-80.040054
107.666016	-82.423935
107.910156	-80.605225
108.154297	-83.030846
108.398438	-84.998985
108.642578	-83.889793
108.886719	-80.133469
109.130859	-83.051674
109.375000	-80.961617
109.619141	-79.641937
109.863281	-82.040337
110.107422	-78.885391
110.351562	-80.806557
110.595703	-81.382256
110.839844	-81.883980
111.083984	-85.630066
111.328125	-81.297348
111.572266	-82.728554
111.816406	-81.612717
112.060547	-81.398849
112.304688	-82.015938
112.548828	-84.682899
112.792969	-78.224640
113.037109	-78.786896
113.281250	-83.249031
113.525391	-78.624748
113.769531	-79.257629
114.013672	-74.947914
114.257812	-72.576515
114.501953	-72.378647
114.746094	-78.601753
114.990234	-86.097359
115.234375	-84.916344
115.478516	-80.871178
115.722656	-82.009270
115.966797	-82.744530
116.210938	-79.874168
116.455078	-84.406372
116.699219	-80.517006
116.943359	-79.703003
117.187500	-86.618408
117.431641	-84.658226
117.675781	-82.360054
117.919922	-83.540596
118.164062	-83.575264
118.408203	-80.538391
118.652344	-86.255646
118.896484	-80.085060
119.140625	-88.441132
119.384766	-81.907616
119.628906	-86.003571
119.873047	-80.201355
120.117188	-74.504410
120.361328	-81.888451
120.605469	-85.594070
120.849609	-84.332191
121.093750	-82.119164
121.337891	-81.610962
121.582031	-84.240776
121.826172	-79.883331
122.070312	-80.572144
122.314453	-87.149689
122.558594	-80.476433
122.802734	-86.573357
123.046875	-79.725105
123.291016	-84.401428
123.535156	-82.653488
123.779297	-84.484222
124.023438	-78.061630
124.267578	-85.569199
124.511719	-85.455292
124.755859	-79.791451
125.000000	-81.478088
125.244141	-79.940407
125.488281	-79.851196
125.732422	-82.163605
125.976562	-86.204681
126.220703	-78.182220
126.464844	-86.518456
126.708984	-79.916687
126.953125	-83.713646
127.197266	-84.452507
127.441406	-87.115723
127.685547	-80.731422
127.929688	-85.949112
128.173828	-87.025391
128.417969	-82.331993
128.662109	-85.057961
128.906250	-80.120560
129.150391	-80.676971
129.394531	-84.088150
129.638672	-81.694626
129.882812	-85.656990
130.126953	-82.262520
130.371094	-81.048782
130.615234	-79.827705
130.859375	-84.425949
131.103516	-82.357239
131.347656	-84.320824
131.591797	-80.066818
131.835938	-82.239227
132.080078	-80.527756
132.324219	-82.239571
132.568359	-83.031105
132.812500	-80.749573
133.056641	-84.319702
133.300781	-88.577866
133.544922	-79.291275
133.789062	-82.649399
134.033203	-83.650047
134.277344	-82.359528
134.521484	-83.097961
134.765625	-84.645081
135.009766	-85.417252
135.253906	-83.363899
135.498047	-81.845810
135.742188	-81.808380
135.986328	-84.277260
136.230469	-85.820679
136.474609	-88.001785
136.718750	-84.714142
136.962891	-86.193596
137.207031	-83.430595
137.451172	-83.245064
137.695312	-82.904785
137.939453	-79.027222
138.183594	-82.659554
138.427734	-80.944443
138.671875	-83.298653
138.916016	-87.084343
139.160156	-84.092682
139.404297	-80.571838
139.648438	-80.973907
139.892578	-80.116447
140.136719	-84.100952
140.380859	-85.935646
140.625000	-80.163834
140.869141	-79.676041
141.113281	-81.539505
141.357422	-89.452072
141.601562	-84.951736
141.845703	-84.344406
142.089844	-84.871185
142.333984	-80.030884
142.578125	-83.395966
142.822266	-84.186661
143.066406	-82.589958
143.310547	-82.396057
143.554688	-85.924858
143.798828	-81.097992
144.042969	-82.442062
144.287109	-85.246384
144.531250	-79.033974
144.775391	-80.222404
145.019531	-83.620483
145.263672	-82.070526
145.507812	-83.138229
145.751953	-80.379555
145.996094	-86.555901
146.240234	-83.820847
146.484375	-84.259689
146.728516	-82.192520
146.972656	-82.591309
147.216797	-81.280106
147.460938	-83.664207
147.705078	-87.179375
147.949219	-84.167198
148.193359	-82.723610
148.437500	-81.161285
148.681641	-84.757637
148.925781	-78.233078
149.169922	-81.158028
149.414062	-80.377014
149.658203	-81.231659
149.902344	-81.374344
150.146484	-81.490555
150.390625	-82.563103
150.634766	-84.734856
150.878906	-82.745781
151.123047	-82.942383
151.367188	-85.591125
151.611328	-85.349968
151.855469	-82.692329
152.099609	-79.324867
152.343750	-86.334602
152.587891	-85.241951
152.832031	-80.512009
153.076172	-79.333885
153.320312	-78.348434
153.564453	-81.169220
153.808594	-85.339806
154.052734	-82.477440
154.296875	-80.390541
154.541016	-81.720978
154.785156	-77.590897
155.029297	-81.518936
155.273438	-79.606705
155.517578	-81.419853
155.761719	-80.698654
156.005859	-86.298126
156.250000	-76.242897
156.494141	-84.134613
156.738281	-81.249947
156.982422	-78.651604
157.226562	-80.293129
157.470703	-83.570778
157.714844	-82.072342
157.958984	-81.133797
158.203125	-79.837303
158.447266	-80.529037
158.691406	-81.378647
158.935547	-84.601181
159.179688	-83.759453
159.423828	-81.115723
159.667969	-83.911926
159.912109	-78.258820
160.156250	-78.380112
160.400391	-81.694557
160.644531	-81.895683
160.888672	-88.644798
161.132812	-91.030037
161.376953	-82.033791
161.621094	-83.956657
161.865234	-79.932701
162.109375	-83.001839
162.353516	-81.954872
162.597656	-85.127266
162.841797	-83.346947
163.085938	-78.567108
163.330078	-84.302376
163.574219	-84.699989
163.818359	-86.228127
164.062500	-79.658409
164.306641	-80.341171
164.550781	-79.917763
164.794922	-85.835030
165.039062	-80.078659
165.283203	-80.134514
165.527344	-84.907204
165.771484	-82.782211
166.015625	-83.443489
166.259766	-84.183418
166.503906	-77.836983
166.748047	-80.102127
166.992188	-80.175713
