Frequency (Hz)	Level (dB)
403.808594	-70.243599
404.296875	-70.292503
404.785156	-71.658897
405.273438	-71.860428
405.761719	-70.724319
406.250000	-69.777588
406.738281	-72.431602
407.226562	-71.346199
407.714844	-71.853760
408.203125	-71.511749
408.691406	-70.499153
409.179688	-69.229828
409.667969	-69.351418
410.156250	-70.100204
410.644531	-71.422394
411.132812	-73.912064
411.621094	-71.797180
412.109375	-71.450378
412.597656	-70.646362
413.085938	-71.042999
413.574219	-70.559258
414.062500	-71.614212
414.550781	-70.135880
415.039062	-70.687157
415.527344	-71.376434
416.015625	-71.367340
416.503906	-69.522713
416.992188	-71.865784
417.480469	-72.319199
417.968750	-69.219269
418.457031	-70.750725
418.945312	-70.342163
419.433594	-70.919617
419.921875	-71.918266
420.410156	-72.100250
420.898438	-70.291328
421.386719	-71.604576
421.875000	-72.226585
422.363281	-68.722755
422.851562	-70.785782
423.339844	-70.477097
423.828125	-74.487000
424.316406	-72.318062
424.804688	-74.839508
425.292969	-72.691490
425.781250	-71.528839
426.269531	-71.131371
426.757812	-69.513077
427.246094	-71.038589
427.734375	-70.634079
428.222656	-72.188194
428.710938	-70.192215
429.199219	-77.127342
429.687500	-73.502670
430.175781	-72.808922
430.664062	-74.575676
431.152344	-69.190178
431.640625	-73.092041
432.128906	-70.407288
432.617188	-71.348289
433.105469	-72.721733
433.593750	-73.853416
434.082031	-71.387047
434.570312	-74.035530
435.058594	-69.892677
435.546875	-69.317413
436.035156	-72.702217
436.523438	-72.344246
437.011719	-72.592140
437.500000	-72.426582
437.988281	-71.889870
438.476562	-71.830940
438.964844	-70.082420
439.453125	-74.323120
439.941406	-71.182449
440.429688	-72.227974
440.917969	-73.485886
441.406250	-72.226868
441.894531	-74.070450
442.382812	-71.734436
442.871094	-72.537361
443.359375	-69.451660
443.847656	-70.481468
444.335938	-74.077057
444.824219	-71.132843
445.312500	-74.108772
445.800781	-72.796623
446.289062	-70.363213
446.777344	-72.568314
447.265625	-71.014656
447.753906	-73.816559
448.242188	-71.277100
448.730469	-72.078285
449.218750	-72.161484
449.707031	-71.093925
450.195312	-69.744293
450.683594	-70.985573
451.171875	-72.384247
451.660156	-73.712425
452.148438	-69.677635
452.636719	-72.449547
453.125000	-70.367668
453.613281	-73.173737
454.101562	-71.860931
454.589844	-68.945488
455.078125	-71.840881
455.566406	-71.295250
456.054688	-73.510841
456.542969	-69.287712
457.031250	-73.999466
457.519531	-74.485413
458.007812	-71.234695
458.496094	-72.456390
458.984375	-73.466339
459.472656	-69.259071
459.960938	-70.794174
460.449219	-72.104149
460.937500	-72.542290
461.425781	-70.588905
461.914062	-71.603325
