Frequency (Hz)	Level (dB)
260.742188	-56.003750
260.986328	-50.681236
261.230469	-52.995949
261.474609	-51.567650
261.718750	-53.569641
261.962891	-59.302410
262.207031	-59.003445
262.451172	-51.643459
262.695312	-52.118690
262.939453	-52.873974
263.183594	-57.356384
263.427734	-54.509861
263.671875	-53.925446
263.916016	-56.292763
264.160156	-52.099670
264.404297	-54.299793
264.648438	-56.374775
264.892578	-52.242832
265.136719	-49.537060
265.380859	-52.763229
265.625000	-49.410175
265.869141	-51.465084
266.113281	-52.810051
266.357422	-49.983150
266.601562	-51.047852
266.845703	-49.467091
267.089844	-60.082039
267.333984	-51.032696
267.578125	-52.741070
267.822266	-55.804981
268.066406	-58.965588
268.310547	-52.521080
268.554688	-49.889362
268.798828	-58.419392
269.042969	-48.858803
269.287109	-53.923714
269.531250	-52.429581
269.775391	-63.795158
270.019531	-55.113396
270.263672	-53.506638
270.507812	-54.129505
270.751953	-54.319077
270.996094	-55.007107
271.240234	-57.762493
271.484375	-51.679379
271.728516	-53.134850
271.972656	-50.712086
272.216797	-51.482368
272.460938	-51.303108
272.705078	-56.135921
272.949219	-52.248528
273.193359	-53.902012
273.437500	-58.977375
273.681641	-53.067360
273.925781	-54.904678
274.169922	-58.843140
274.414062	-51.957920
274.658203	-57.943935
274.902344	-56.965790
275.146484	-53.817802
275.390625	-54.096191
275.634766	-55.277481
275.878906	-53.084785
276.123047	-56.349728
276.367188	-54.483242
276.611328	-56.665520
276.855469	-48.728771
277.099609	-48.086391
277.343750	-53.342632
277.587891	-57.050831
277.832031	-50.898712
278.076172	-51.888268
278.320312	-53.345131
278.564453	-54.609581
278.808594	-51.810932
279.052734	-51.960232
279.296875	-51.476269
279.541016	-53.412231
279.785156	-61.552177
280.029297	-54.869152
280.273438	-56.275257
280.517578	-66.833580
280.761719	-58.652122
281.005859	-55.208214
281.250000	-57.392860
281.494141	-51.921307
281.738281	-56.250221
281.982422	-53.316395
282.226562	-52.628910
282.470703	-48.672146
282.714844	-53.986870
282.958984	-52.307774
283.203125	-53.412502
283.447266	-54.842674
283.691406	-53.112671
283.935547	-50.148849
284.179688	-56.827084
284.423828	-59.409813
284.667969	-57.367046
284.912109	-52.158314
285.156250	-55.293247
285.400391	-51.154621
285.644531	-52.163357
285.888672	-59.189621
286.132812	-55.749691
286.376953	-57.696533
286.621094	-53.016907
286.865234	-57.325657
287.109375	-52.709053
287.353516	-56.675846
287.597656	-50.933727
287.841797	-49.947502
288.085938	-48.433197
288.330078	-52.000370
288.574219	-49.134563
288.818359	-51.966835
289.062500	-49.759224
289.306641	-52.418945
289.550781	-54.957283
289.794922	-52.810295
290.039062	-53.889534
290.283203	-51.099037
290.527344	-55.951183
290.771484	-54.116608
291.015625	-58.119038
291.259766	-56.523151
291.503906	-53.075123
291.748047	-58.123222
291.992188	-58.523598
292.236328	-55.069672
292.480469	-53.699814
292.724609	-54.095432
292.968750	-50.255051
293.212891	-50.587086
293.457031	-49.201393
293.701172	-50.126003
293.945312	-51.477833
294.189453	-58.781830
294.433594	-56.003048
294.677734	-52.609482
294.921875	-55.571720
295.166016	-60.761421
295.410156	-57.484505
295.654297	-48.657017
295.898438	-52.311111
296.142578	-55.124863
296.386719	-52.826252
296.630859	-55.495083
296.875000	-52.346233
297.119141	-49.197643
297.363281	-54.472813
297.607422	-56.208996
297.851562	-55.140255
298.095703	-54.928768
298.339844	-52.724777
298.583984	-51.264088
298.828125	-53.555492
299.072266	-53.050190
299.316406	-56.552654
299.560547	-53.542587
299.804688	-56.274769
300.048828	-56.600296
300.292969	-53.597488
300.537109	-54.558559
300.781250	-57.283398
301.025391	-53.301929
301.269531	-55.830486
301.513672	-54.730766
301.757812	-54.449387
302.001953	-50.978287
302.246094	-57.377781
302.490234	-49.831585
302.734375	-50.497047
302.978516	-57.231712
303.222656	-49.450695
303.466797	-49.680244
303.710938	-54.430019
303.955078	-56.361019
304.199219	-52.781147
304.443359	-50.617153
304.687500	-56.073093
304.931641	-52.999912
305.175781	-56.946438
305.419922	-53.642067
305.664062	-53.223614
305.908203	-53.243225
306.152344	-53.249043
306.396484	-53.567879
306.640625	-49.252903
306.884766	-54.888126
307.128906	-54.421669
307.373047	-52.831516
307.617188	-54.482094
307.861328	-53.892998
308.105469	-50.405193
308.349609	-53.309174
308.593750	-60.159504
308.837891	-59.352985
309.082031	-51.771935
309.326172	-49.666256
309.570312	-50.759659
